id,height,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,PER,FTr,PTSper100,FGAper100,FT%,2P%,3P%,3FGA%,Avg Dist,0-3ft FGA%,3-10ft FGA%,10-16ft FGA%,16-3P,% of Ast 2s,% of Ast 3s,% Corner 3s,cluster,player type
RODNEY HOOD2019-2020,0.1875,-0.853448276,-0.566137566,-0.755671902,-0.559322034,-0.912408759,-0.670753065,-0.463157895,-0.095744681,-0.790666667,-0.326086957,-0.329268293,0.556,0.148272018,-0.014,-0.174418605,0.281632653,-0.768,-0.554035568,-0.30075188,-0.688378033,-0.384,0.772,-0.473289964,8,High Usage Guard
RODNEY HOOD2020-2021,0.1875,-0.775862069,-0.619047619,-0.738219895,-0.593220339,-0.897810219,-0.590192644,-0.452631579,-0.446808511,-0.856,-0.543478261,-0.317073171,0.714,-0.090301003,-0.398,-0.130769231,0.346938776,-0.816,-0.556771546,-0.278195489,-0.696040868,-0.4,0.588,-0.449987795,8,High Usage Guard
RODNEY HOOD2021-2022,0.1875,-0.801724138,-0.634920635,-0.759162304,-0.661016949,-0.883211679,-0.782837128,-0.631578947,-0.361702128,-0.838666667,-0.613043478,-0.481707317,0.79,-0.054626533,-0.34,0.159235669,0.559183673,-0.822,-0.737346101,-0.616541353,-0.657726692,0.072,0.666,-0.422079129,3,Role player
JOE INGLES2014-2015,0.1875,-0.870689655,-0.560846561,-0.413612565,-0.220338983,-0.927007299,-0.267950963,-0.515789474,-0.234042553,-0.849333333,-0.547826087,-0.451219512,0.5,0.099219621,-0.288,0.141242938,0.46122449,-0.762,-0.745554036,-0.808270677,-0.573435504,-0.414,0.862,-0.369379658,8,High Usage Guard
JOE INGLES2015-2016,0.1875,-0.844827586,-0.46031746,-0.577661431,-0.220338983,-0.95620438,-0.373029772,-0.484210526,-0.196808511,-0.917333333,-0.465217391,-0.37804878,0.444,0.183946488,-0.228,0.443298969,0.6,-0.76,-0.915184679,-0.936090226,-0.719029374,-0.256,0.802,-0.076678441,0,3PT specialist
JOE INGLES2016-2017,0.1875,-0.879310345,-0.396825397,-0.39965096,-0.118644068,-0.95620438,-0.362521891,-0.463157895,-0.085106383,-0.798666667,-0.426086957,-0.402439024,0.47,0.050167224,-0.118,0.237250554,0.436734694,-0.636,-0.800273598,-0.84962406,-0.780332056,-0.26,0.642,-0.234374093,8,High Usage Guard
JOE INGLES2017-2018,0.1875,-0.905172414,-0.380952381,-0.20069808,-0.389830508,-0.897810219,-0.390542907,-0.357894737,0.021276596,-0.845333333,-0.3,-0.280487805,0.59,0.150501672,-0.12,0.292479109,0.428571429,-0.672,-0.718194254,-0.84962406,-0.882503193,-0.282,0.696,-0.335375788,8,High Usage Guard
JOE INGLES2018-2019,0.1875,-0.870689655,-0.470899471,-0.089005236,-0.389830508,-0.912408759,-0.355516637,-0.273684211,-0.031914894,-0.796,-0.291304348,-0.225609756,0.414,0.188405797,-0.218,0.204488778,0.371428571,-0.618,-0.636114911,-0.842105263,-0.920817369,-0.224,0.65,-0.452008432,8,High Usage Guard
JOE INGLES2019-2020,0.1875,-0.879310345,-0.455026455,-0.148342059,-0.491525424,-0.941605839,-0.323992995,-0.4,-0.074468085,-0.773333333,-0.395652174,-0.365853659,0.574,0.170568562,-0.202,0.276672694,0.453061224,-0.74,-0.573187415,-0.789473684,-0.948914432,-0.258,0.304,-0.532663744,8,High Usage Guard
JOE INGLES2020-2021,0.1875,-0.862068966,-0.492063492,-0.162303665,-0.593220339,-0.927007299,-0.429071804,-0.321052632,0.10106383,-0.786666667,-0.17826087,-0.237804878,0.688,0.315496098,-0.098,0.444839858,0.575510204,-0.79,-0.625170999,-0.906015038,-0.971902937,-0.37,0.432,-0.473623357,8,High Usage Guard
JOE INGLES2021-2022,0.1875,-0.896551724,-0.523809524,-0.336823735,-0.661016949,-0.941605839,-0.527145359,-0.5,-0.212765957,-0.897333333,-0.473913043,-0.365853659,0.546,0.375696767,-0.306,0.578947368,0.697959184,-0.922,-0.597811218,-0.947368421,-0.971902937,0.19,0.512,-0.485316944,3,Role player
CORY JEFFERSON2014-2015,0.28125,-0.137931034,-0.026455026,-0.832460733,-0.661016949,-0.532846715,-0.667250438,-0.242105263,-0.042553191,-0.569333333,-0.32173913,-0.140243902,0.148,0.070234114,-0.734,-0.820359281,-0.265306122,-0.306,-0.409028728,-0.390977444,-0.524904215,0.068,1,-0.895725137,4,Skilled Role player
NICK JOHNSON2014-2015,-0.21875,-0.525862069,-0.53968254,-0.780104712,-0.559322034,-0.868613139,-0.366024518,-0.278947368,-0.489361702,-0.556,-0.486956522,-0.268292683,0.36,-0.132664437,-0.524,-0.44,-0.248979592,-0.146,-0.343365253,-0.898496241,-0.931034483,-0.048,0.6,-0.674940494,9,Floor General
TYLER JOHNSON2014-2015,-0.21875,-0.75,-0.423280423,-0.605584642,-0.016949153,-0.810218978,-0.516637478,-0.3,-0.106382979,-0.625333333,-0.373913043,-0.243902439,0.362,-0.025641026,-0.25,-0.425149701,0.020408163,-0.414,-0.523939808,-0.751879699,-0.540229885,-0.116,0.888,-0.749489819,8,High Usage Guard
TYLER JOHNSON2015-2016,-0.21875,-0.672413793,-0.571428571,-0.514834206,-0.525423729,-0.824817518,-0.481611208,-0.310526316,-0.010638298,-0.649333333,-0.282608696,-0.256097561,0.594,0.179487179,-0.24,-0.41563786,0.020408163,-0.342,-0.69630643,-0.736842105,-0.494252874,-0.076,0.926,-0.684227449,8,High Usage Guard
TYLER JOHNSON2016-2017,-0.21875,-0.784482759,-0.455026455,-0.420593368,-0.355932203,-0.766423358,-0.691768827,-0.094736842,0.10106383,-0.589333333,-0.086956522,0.030487805,0.536,0.025641026,-0.256,-0.393203883,0.093877551,-0.478,-0.592339261,-0.672932331,-0.494252874,-0.098,0.914,-0.779992879,8,High Usage Guard
TYLER JOHNSON2017-2018,-0.21875,-0.836206897,-0.497354497,-0.567190227,-0.491525424,-0.795620438,-0.667250438,-0.215789474,-0.053191489,-0.758666667,-0.2,-0.073170732,0.644,0.094760312,-0.266,-0.088607595,0.265306122,-0.604,-0.677154583,-0.691729323,-0.627075351,0.064,0.9,-0.544049273,8,High Usage Guard
TYLER JOHNSON2018-2019,-0.21875,-0.793103448,-0.597883598,-0.445026178,-0.423728814,-0.766423358,-0.590192644,-0.221052632,-0.085106383,-0.678666667,-0.239130435,-0.115853659,0.496,0.063545151,-0.308,-0.011406844,0.281632653,-0.638,-0.52120383,-0.65037594,-0.85440613,0.134,0.912,-0.681198807,8,High Usage Guard
TYLER JOHNSON2019-2020,-0.21875,-0.767241379,-0.645502646,-0.483420593,-0.627118644,-0.839416058,-0.663747811,-0.247368421,-0.207446809,-0.733333333,-0.3,-0.115853659,0.68,0.003344482,-0.362,-0.048,0.420408163,-0.712,-0.693570451,-0.654135338,-0.550446999,0.254,0.894,-0.749421096,8,High Usage Guard
TYLER JOHNSON2020-2021,-0.21875,-0.913793103,-0.53968254,-0.696335079,-0.661016949,-1,-0.716287215,-0.494736842,-0.308510638,-0.846666667,-0.452173913,-0.347560976,0.714,0.050167224,-0.272,0.442622951,0.673469388,-0.836,-0.849521204,-0.751879699,-0.803320562,0.25,0.916,-0.217933224,0,3PT specialist
SEAN KILPATRICK2015-2016,-0.125,-0.818965517,-0.682539683,-0.720767888,-0.661016949,-0.95620438,-0.670753065,0.057894737,0.085106383,-0.669333333,0.130434783,0.213414634,0.792,0.199554069,-0.316,-0.155555556,0.118367347,-0.496,-0.595075239,-0.695488722,-0.754789272,0.142,0.744,-0.509830904,8,High Usage Guard
SEAN KILPATRICK2016-2017,-0.125,-0.887931034,-0.301587302,-0.490401396,-0.593220339,-0.95620438,-0.516637478,0.057894737,-0.04787234,-0.561333333,-0.017391304,0.079268293,0.686,0.043478261,-0.318,-0.161904762,0.167346939,-0.454,-0.60875513,-0.748120301,-0.752234994,-0.14,0.504,-0.69174762,6,Ball Dominant Scorer
SEAN KILPATRICK2017-2018,-0.125,-0.931034483,-0.365079365,-0.605584642,-0.661016949,-0.897810219,-0.635726795,0.115789474,-0.127659574,-0.673333333,0.004347826,0.237804878,0.778,-0.04793757,-0.362,-0.020408163,0.248979592,-0.564,-0.647058824,-0.755639098,-0.747126437,-0.062,0.522,-0.525298544,8,High Usage Guard
JOFFREY LAUVERGNE2014-2015,0.4375,-0.094827586,-0.010582011,-0.738219895,-0.491525424,-0.576642336,-0.376532399,-0.147368421,-0.186170213,-0.58,-0.343478261,-0.12195122,0.286,0.00780379,-0.624,-0.640449438,-0.395918367,0.012,-0.50752394,-0.789473684,-0.798212005,0.272,1,-0.725485877,4,Skilled Role player
JOFFREY LAUVERGNE2015-2016,0.4375,-0.301724138,0.105820106,-0.682373473,-0.796610169,-0.824817518,-0.593695271,-0.168421053,0.090425532,-0.757333333,-0.12173913,-0.018292683,0.798,0.241917503,-0.51,-0.721052632,-0.355102041,-0.19,-0.324213406,-0.80075188,-0.604086845,0.428,0.846,-0.816686593,4,Skilled Role player
JOFFREY LAUVERGNE2016-2017,0.4375,-0.310344828,-0.047619048,-0.623036649,-0.559322034,-0.927007299,-0.53765324,-0.221052632,-0.074468085,-0.710666667,-0.273913043,-0.103658537,0.26,0.076923077,-0.326,-0.416666667,-0.151020408,-0.226,-0.439124487,-0.864661654,-0.803320562,0.392,1,-0.709187254,4,Skilled Role player
JOFFREY LAUVERGNE2017-2018,0.4375,0.120689655,0.079365079,-0.57417103,-0.694915254,-0.927007299,-0.527145359,-0.121052632,0.132978723,-0.670666667,-0.165217391,-0.036585366,0.276,0.181716834,-1,-0.947368421,-0.673469388,0.084,-0.020519836,-0.823308271,-0.933588761,0.286,-1,-0.944953684,2,Defensive specialist
ZACH LAVINE2014-2015,-0.03125,-0.862068966,-0.502645503,-0.162303665,-0.525423729,-0.941605839,-0.285464098,-0.036842105,-0.143617021,-0.652,-0.191304348,-0.030487805,0.684,0.001114827,-0.318,-0.506646972,0.069387755,-0.444,-0.679890561,-0.751879699,-0.254150702,-0.302,0.578,-0.876162864,8,High Usage Guard
ZACH LAVINE2015-2016,-0.03125,-0.879310345,-0.582010582,-0.35078534,-0.491525424,-0.912408759,-0.548161121,0.042105263,0.015957447,-0.717333333,0.004347826,0.152439024,0.586,0.074693423,-0.222,-0.340980188,0.126530612,-0.446,-0.75376197,-0.793233083,-0.363984674,-0.168,0.464,-0.828834848,8,High Usage Guard
ZACH LAVINE2016-2017,-0.03125,-0.896551724,-0.613756614,-0.560209424,-0.593220339,-0.927007299,-0.65323993,-0.052631579,0.031914894,-0.737333333,0.026086957,0.12195122,0.672,0.148272018,-0.226,-0.126760563,0.240816327,-0.456,-0.833105335,-0.815789474,-0.535121328,-0.068,0.616,-0.642289397,8,High Usage Guard
ZACH LAVINE2017-2018,-0.03125,-0.879310345,-0.354497354,-0.35078534,-0.389830508,-0.927007299,-0.660245184,0.357894737,0.031914894,-0.598666667,0.2,0.475609756,0.626,-0.096989967,-0.318,-0.307042254,0.044897959,-0.364,-0.668946648,-0.778195489,-0.604086845,-0.382,-0.048,-0.862297376,6,Ball Dominant Scorer
ZACH LAVINE2018-2019,-0.03125,-0.827586207,-0.433862434,-0.211169284,-0.559322034,-0.854014599,-0.50262697,0.410526316,0.25,-0.56,0.352173913,0.414634146,0.664,0.123745819,-0.252,-0.434361233,-0.06122449,-0.208,-0.65253078,-0.748120301,-0.675606641,-0.336,0.05,-0.880695961,6,Ball Dominant Scorer
ZACH LAVINE2019-2020,-0.03125,-0.818965517,-0.386243386,-0.242582897,-0.322033898,-0.810218978,-0.534150613,0.473684211,0.287234043,-0.628,0.439130435,0.554878049,0.604,0.108138239,-0.24,-0.19266055,0.093877551,-0.252,-0.772913817,-0.819548872,-0.762452107,-0.188,0.098,-0.764980848,6,Ball Dominant Scorer
ZACH LAVINE2020-2021,-0.03125,-0.827586207,-0.396825397,-0.183246073,-0.627118644,-0.824817518,-0.513134851,0.436842105,0.39893617,-0.646666667,0.552173913,0.5,0.698,0.273132664,-0.162,-0.15048976,0.175510204,-0.38,-0.745554036,-0.770676692,-0.719029374,-0.29,0.03,-0.785282604,6,Ball Dominant Scorer
ZACH LAVINE2021-2022,-0.03125,-0.905172414,-0.386243386,-0.27399651,-0.694915254,-0.868613139,-0.607705779,0.321052632,0.319148936,-0.578666667,0.395652174,0.384146341,0.706,0.190635452,-0.222,-0.198988196,0.2,-0.472,-0.718194254,-0.676691729,-0.624521073,-0.3,0.136,-0.805918417,6,Ball Dominant Scorer
DEVYN MARBLE2014-2015,0.03125,-0.767241379,-0.354497354,-0.598603839,-0.254237288,-0.883211679,-0.474605954,-0.505263158,-0.430851064,-0.514666667,-0.7,-0.475609756,-0.374,0.014492754,-0.636,0,0.118367347,-0.454,-0.627906977,-0.830827068,-0.885057471,0,1,-0.049992328,3,Role player
DEVYN MARBLE2015-2016,0.03125,-0.775862069,-0.354497354,-0.769633508,-0.118644068,-0.95620438,-0.723292469,-0.368421053,-0.468085106,-0.549333333,-0.573913043,-0.262195122,-0.166,-0.257525084,-0.5,-0.098591549,0.248979592,-0.522,-0.808481532,-0.736842105,-0.568326948,-0.076,1,-0.607181218,3,Role player
JAMES MICHAEL MCADOO2014-2015,0.28125,0.051724138,-0.227513228,-0.926701571,-0.389830508,-0.284671533,-0.656742557,-0.173684211,0.196808511,-0.242666667,-0.134782609,-0.176829268,0.12,0.21516165,-1,-1,-0.86122449,0.41,-0.316005472,-0.913533835,-0.941251596,0.666,-1,-1,5,Traditional Center
JAMES MICHAEL MCADOO2015-2016,0.28125,0.129310345,-0.53968254,-0.678883072,-0.389830508,-0.678832117,-0.53765324,-0.136842105,0.10106383,-0.222666667,-0.156521739,-0.18902439,0.062,0.197324415,0,-0.952380952,-0.730612245,0.286,-0.381668947,-0.77443609,-0.877394636,0.546,1,-1,1,Skilled Big
JAMES MICHAEL MCADOO2016-2017,0.28125,-0.25,-0.433862434,-0.818499127,-0.355932203,-0.270072993,-0.569176883,-0.426315789,-0.04787234,-0.521333333,-0.42173913,-0.384146341,0,0.226309922,-0.5,-0.863247863,-0.559183673,0.18,-0.485636115,-0.710526316,-0.782886335,0.7,1,-0.940405698,4,Skilled Role player
K.J. MCDANIELS2014-2015,0.03125,-0.568965517,-0.513227513,-0.67539267,-0.457627119,-0.386861314,-0.383537653,-0.178947368,-0.180851064,-0.592,-0.308695652,-0.152439024,0.504,0.012263099,-0.426,-0.30875576,-0.085714286,-0.248,-0.641586867,-0.755639098,-0.787994891,0.038,0.954,-0.76744834,4,Skilled Role player
K.J. MCDANIELS2015-2016,0.03125,-0.353448276,-0.465608466,-0.773123909,-0.491525424,-0.693430657,-0.418563923,-0.210526316,-0.180851064,-0.444,-0.286956522,-0.213414634,0.6,0.043478261,-0.44,-0.305555556,-0.142857143,-0.194,-0.619699042,-0.789473684,-0.856960409,0.09,0.714,-0.564216664,4,Skilled Role player
K.J. MCDANIELS2016-2017,0.03125,-0.724137931,-0.37037037,-0.860383944,-0.389830508,-0.591240876,-0.527145359,-0.242105263,-0.132978723,-0.7,-0.252173913,-0.164634146,0.684,0.232998885,-0.394,-0.218934911,-0.012244898,-0.302,-0.512995896,-0.845864662,-0.895274585,0.088,0.9,-0.711361873,0,3PT specialist
DOUG MCDERMOTT2014-2015,0.125,-0.818965517,-0.470899471,-0.895287958,-0.796610169,-0.97080292,-0.544658494,-0.231578947,-0.420212766,-0.813333333,-0.330434783,-0.085365854,0.334,0.014492754,-0.366,-0.23364486,0.004081633,-0.196,-0.794801642,-0.894736842,-0.713920817,0.534,0.846,-0.771568077,0,3PT specialist
DOUG MCDERMOTT2015-2016,0.125,-0.818965517,-0.650793651,-0.82547993,-0.86440678,-0.97080292,-0.747810858,-0.284210526,-0.164893617,-0.826666667,-0.2,-0.079268293,0.714,0.04793757,-0.15,-0.195652174,0.142857143,-0.516,-0.655266758,-0.65037594,-0.650063857,0.514,0.964,-0.604611885,0,3PT specialist
DOUG MCDERMOTT2016-2017,0.125,-0.879310345,-0.507936508,-0.794066318,-0.86440678,-0.95620438,-0.76882662,-0.331578947,-0.175531915,-0.774666667,-0.243478261,-0.12804878,0.69,0.119286511,-0.26,-0.162977867,0.257142857,-0.63,-0.630642955,-0.567669173,-0.619412516,0.532,0.974,-0.515598325,8,High Usage Guard
DOUG MCDERMOTT2017-2018,0.125,-0.784482759,-0.576719577,-0.773123909,-0.830508475,-0.883211679,-0.674255692,-0.405263158,-0.191489362,-0.788,-0.326086957,-0.262195122,0.58,0.108138239,-0.148,-0.149606299,0.110204082,-0.378,-0.76744186,-0.755639098,-0.708812261,0.682,1,-0.553812766,0,3PT specialist
DOUG MCDERMOTT2018-2019,0.125,-0.879310345,-0.71957672,-0.752181501,-0.762711864,-0.927007299,-0.705779335,-0.336842105,-0.127659574,-0.750666667,-0.2,-0.195121951,0.67,0.268673356,-0.184,-0.023696682,0.273469388,-0.464,-0.778385773,-0.838345865,-0.690932312,0.838,1,-0.34820031,0,3PT specialist
DOUG MCDERMOTT2019-2020,0.125,-0.818965517,-0.497354497,-0.706806283,-0.86440678,-0.95620438,-0.761821366,-0.163157895,0.021276596,-0.858666667,-0.004347826,0.042682927,0.656,0.224080268,-0.13,0.074954296,0.330612245,-0.484,-0.764705882,-0.857142857,-0.795657727,0.712,1,-0.548416929,0,3PT specialist
DOUG MCDERMOTT2020-2021,0.125,-0.655172414,-0.55026455,-0.727748691,-0.796610169,-0.95620438,-0.754816112,-0.142105263,0.085106383,-0.804,0.043478261,0.048780488,0.632,0.429208473,-0.224,-0.139849624,0.004081633,-0.206,-0.614227086,-0.932330827,-0.964240102,0.548,1,-0.653648579,0,3PT specialist
DOUG MCDERMOTT2021-2022,0.125,-0.870689655,-0.671957672,-0.745200698,-0.830508475,-0.941605839,-0.716287215,-0.231578947,-0.138297872,-0.853333333,-0.108695652,-0.024390244,0.568,0.141583055,-0.156,0.101075269,0.314285714,-0.648,-0.493844049,-0.77443609,-0.928480204,0.7,0.982,-0.639167649,0,3PT specialist
MITCH MCGARY2014-2015,0.34375,0.025862069,0.174603175,-0.839441536,-0.423728814,-0.620437956,-0.492119089,-0.194736842,0.138297872,-0.677333333,-0.191304348,-0.091463415,0.25,0.204013378,-1,-0.975757576,-0.624489796,0.116,-0.436388509,-0.428571429,-0.813537676,0.478,-1,-0.978871111,2,Defensive specialist
ELIJAH MILLSAP2014-2015,0.03125,-0.698275862,-0.312169312,-0.661431065,0.084745763,-0.795620438,-0.316987741,-0.3,-0.324468085,-0.518666667,-0.473913043,-0.298780488,0.348,-0.201783724,-0.378,-0.243697479,0.028571429,-0.37,-0.562243502,-0.748120301,-0.795657727,-0.32,0.928,-0.560994065,0,3PT specialist
ELIJAH MILLSAP2015-2016,0.03125,-0.646551724,-0.084656085,-0.434554974,-0.288135593,-0.781021898,-0.436077058,-0.410526316,-0.39893617,-0.384,-0.617391304,-0.408536585,0.444,-0.175027871,-0.834,-0.384615385,-0.273469388,0.026,-0.649794802,-1,-0.869731801,0,1,-0.463651279,4,Skilled Role player
NIKOLA MIROTIC2014-2015,0.34375,-0.629310345,0.037037037,-0.661431065,-0.423728814,-0.649635036,-0.628721541,0.005263158,0.207446809,-0.393333333,0.039130435,0.054878049,0.606,0.10367893,-0.368,0.003205128,0.232653061,-0.472,-0.789329685,-0.763157895,-0.75734355,0.09,0.818,-0.49112239,4,Skilled Role player
NIKOLA MIROTIC2015-2016,0.34375,-0.672413793,-0.105820106,-0.671902269,-0.389830508,-0.708029197,-0.548161121,-0.084210526,0.085106383,-0.604,-0.065217391,0,0.614,-0.041248606,-0.22,0.136288998,0.371428571,-0.58,-0.79753762,-0.80075188,-0.75734355,0.38,0.896,-0.548399661,0,3PT specialist
NIKOLA MIROTIC2016-2017,0.34375,-0.663793103,-0.010582011,-0.759162304,-0.457627119,-0.620437956,-0.632224168,-0.152631579,0.026595745,-0.726666667,-0.126086957,0.012195122,0.546,0.15942029,-0.316,0.2064,0.420408163,-0.588,-0.808481532,-0.778195489,-0.849297573,0.38,0.938,-0.514226389,0,3PT specialist
NIKOLA MIROTIC2017-2018,0.34375,-0.629310345,0.201058201,-0.69982548,-0.525423729,-0.678832117,-0.730297723,0.036842105,0.25,-0.733333333,0.108695652,0.213414634,0.636,0.170568562,-0.246,0.046783626,0.330612245,-0.608,-0.740082079,-0.669172932,-0.75734355,0.286,0.778,-0.653310146,0,3PT specialist
NIKOLA MIROTIC2018-2019,0.34375,-0.560344828,0.079365079,-0.783595113,-0.593220339,-0.678832117,-0.740805604,-0.068421053,0.170212766,-0.694666667,0.034782609,0.097560976,0.694,0.21516165,-0.27,0.173431734,0.46122449,-0.612,-0.778385773,-0.812030075,-0.772669221,0.492,0.828,-0.691137355,0,3PT specialist
ERIC MORELAND2017-2018,0.34375,-0.060344828,0.343915344,-0.535776614,-0.355932203,-0.182481752,-0.166374781,-0.684210526,-0.005319149,-0.682666667,-0.708695652,-0.670731707,-0.242,0.206243032,-1,-1,-0.746938776,0.148,-0.149110807,-0.661654135,-0.93614304,0.424,-1,-1,5,Traditional Center
SHABAZZ NAPIER2014-2015,-0.4375,-0.818965517,-0.523809524,-0.305410122,-0.288135593,-0.95620438,-0.148861646,-0.378947368,-0.25,-0.672,-0.504347826,-0.408536585,0.572,-0.108138239,-0.272,0.035087719,0.436734694,-0.692,-0.833105335,-0.80075188,-0.45083014,-0.636,0.582,-0.541708837,8,High Usage Guard
SHABAZZ NAPIER2015-2016,-0.4375,-0.862068966,-0.661375661,-0.193717277,-0.355932203,-0.98540146,-0.397548161,-0.157894737,-0.234042553,-0.701333333,-0.360869565,-0.109756098,0.466,-0.217391304,-0.346,0.034825871,0.436734694,-0.732,-0.808481532,-0.755639098,-0.453384419,-0.588,0.294,-0.72220872,8,High Usage Guard
SHABAZZ NAPIER2016-2017,-0.4375,-0.853448276,-0.507936508,-0.319371728,0.050847458,-0.95620438,-0.415061296,-0.078947368,-0.021276596,-0.642666667,-0.17826087,-0.054878049,0.552,-0.043478261,-0.26,0.005464481,0.453061224,-0.596,-0.849521204,-0.793233083,-0.524904215,-0.744,0.294,-0.752875129,8,High Usage Guard
SHABAZZ NAPIER2017-2018,-0.4375,-0.836206897,-0.582010582,-0.490401396,-0.118644068,-0.897810219,-0.53765324,-0.168421053,0.010638298,-0.653333333,-0.186956522,-0.085365854,0.682,0.003344482,-0.248,-0.178907721,0.281632653,-0.616,-0.76744186,-0.672932331,-0.422733078,-0.518,0.44,-0.776721361,8,High Usage Guard
SHABAZZ NAPIER2018-2019,-0.4375,-0.836206897,-0.656084656,-0.22513089,-0.322033898,-0.810218978,-0.590192644,0.068421053,0.069148936,-0.577333333,0.017391304,0.152439024,0.666,0.001114827,-0.334,0.048275862,0.363265306,-0.622,-0.699042408,-0.646616541,-0.787994891,-0.526,0.184,-0.784380416,6,Ball Dominant Scorer
SHABAZZ NAPIER2019-2020,-0.4375,-0.827586207,-0.53968254,-0.029668412,-0.186440678,-0.897810219,-0.309982487,-0.142105263,-0.010638298,-0.552,-0.226086957,-0.170731707,0.648,0.157190635,-0.366,0.052631579,0.363265306,-0.562,-0.789329685,-0.646616541,-0.787994891,-0.59,0.078,-0.801833262,8,High Usage Guard
NERLENS NOEL2014-2015,0.4375,-0.284482759,-0.005291005,-0.657940663,-0.016949153,-0.270072993,-0.432574431,-0.3,0.053191489,-0.530666667,-0.395652174,-0.268292683,0.218,0.030100334,-1,-1,-0.624489796,-0.076,-0.099863201,-0.533834586,-0.785440613,0.344,-1,-1,5,Traditional Center
NERLENS NOEL2015-2016,0.4375,-0.293103448,0.058201058,-0.633507853,-0.016949153,-0.430656934,-0.345008757,-0.205263158,0.117021277,-0.484,-0.286956522,-0.243902439,0.18,0.161649944,0,-0.99318569,-0.624489796,0.09,-0.37619699,-0.601503759,-0.698595147,0.338,1,-1,1,Skilled Big
NERLENS NOEL2016-2017,0.4375,-0.155172414,0.063492063,-0.717277487,0.050847458,-0.416058394,-0.562171629,-0.268421053,0.340425532,-0.521333333,-0.169565217,-0.231707317,0.388,0.331103679,-1,-0.993527508,-0.640816327,0.25,-0.556771546,-0.646616541,-0.69348659,0.49,-1,-1,5,Traditional Center
NERLENS NOEL2017-2018,0.4375,-0.060344828,0.433862434,-0.780104712,0.118644068,-0.401459854,-0.366024518,-0.468421053,0.117021277,-0.644,-0.491304348,-0.451219512,0.5,0.179487179,-1,-0.980952381,-0.689795918,0.2,-0.425444596,-0.462406015,-0.90293742,0.6,-1,-1,5,Traditional Center
NERLENS NOEL2018-2019,0.4375,0.043103448,-0.058201058,-0.794066318,-0.016949153,0.124087591,-0.530647986,-0.468421053,0.281914894,-0.618666667,-0.369565217,-0.390243902,0.368,0.308807135,-1,-1,-0.657142857,0.24,-0.485636115,-0.454887218,-0.879948914,0.456,-1,-1,5,Traditional Center
NERLENS NOEL2019-2020,0.4375,-0.206896552,-0.063492063,-0.734729494,-0.152542373,0.00729927,-0.394045534,-0.410526316,0.340425532,-0.474666667,-0.252173913,-0.426829268,0.51,0.53400223,-0.334,-0.977695167,-0.624489796,0.226,-0.491108071,-0.496240602,-0.856960409,0.662,1,-0.987052861,4,Skilled Role player
NERLENS NOEL2020-2021,0.4375,-0.129310345,-0.142857143,-0.856893543,-0.220338983,0.270072993,-0.285464098,-0.710526316,0.042553191,-0.581333333,-0.639130435,-0.695121951,0.428,0.389074693,-1,-0.97309417,-0.73877551,0.372,-0.447332421,-0.695488722,-0.954022989,0.474,-1,-0.984382151,5,Traditional Center
NERLENS NOEL2021-2022,0.4375,-0.224137931,-0.158730159,-0.80104712,-0.084745763,-0.211678832,-0.246935201,-0.810526316,-0.117021277,-0.333333333,-0.765217391,-0.81097561,0.4,0.25083612,-1,-0.9,-0.559183673,0.066,-0.316005472,-0.372180451,-1,0.5,-1,-0.883733006,2,Defensive specialist
LUCAS NOGUEIRA2015-2016,0.5,-0.198275862,-0.375661376,-0.828970332,-0.050847458,-0.357664234,-0.373029772,-0.542105263,0.085106383,-0.545333333,-0.447826087,-0.518292683,0.066,0.469342252,-0.334,-0.863636364,-0.787755102,0.636,-0.813953488,-0.913533835,-0.941251596,0.926,1,-1,4,Skilled Role player
LUCAS NOGUEIRA2016-2017,0.5,-0.267241379,-0.227513228,-0.811518325,-0.186440678,0.03649635,-0.302977233,-0.694736842,0.079787234,-0.428,-0.582608696,-0.68902439,0.314,0.547380156,-0.5,-0.846153846,-0.697959184,0.552,-0.718194254,-0.95112782,-0.918263091,0.56,1,-0.955214882,4,Skilled Role player
LUCAS NOGUEIRA2017-2018,0.5,-0.577586207,-0.158730159,-0.748691099,-0.084745763,0.197080292,-0.481611208,-0.594736842,0.175531915,-0.533333333,-0.469565217,-0.56097561,0.358,0.607580825,-0.474,-0.525,-0.502040816,0.4,-0.827633379,-1,-1,0.636,1,-0.825294461,4,Skilled Role player
JUSUF NURKIC2014-2015,0.4375,0.017241379,0.264550265,-0.745200698,-0.186440678,-0.299270073,-0.429071804,-0.105263158,0.042553191,-0.54,-0.256521739,-0.079268293,0.272,0.001114827,-1,-0.989556136,-0.673469388,-0.028,0.086183311,-0.913533835,-0.772669221,0.346,-1,-0.990897476,5,Traditional Center
JUSUF NURKIC2015-2016,0.4375,0.112068966,0.084656085,-0.570680628,-0.254237288,-0.051094891,-0.436077058,0.236842105,0.10106383,-0.454666667,-0.047826087,0.219512195,0.232,-0.056856187,-1,-0.975206612,-0.673469388,-0.034,0.086183311,-0.845864662,-0.831417625,0.486,-1,-1,5,Traditional Center
JUSUF NURKIC2016-2017,0.4375,0.060344828,0.195767196,-0.514834206,-0.389830508,-0.386861314,-0.348511384,0.063157895,0.186170213,-0.476,-0.07826087,0.018292683,0.142,0.132664437,-1,-0.996254682,-0.697959184,0.224,-0.220246238,-0.943609023,-0.785440613,0.21,-1,-1,5,Traditional Center
