Player_Upper,id,year,VORP,Min,league,flag,lockout
SERGEI MONIA,SERGEI MONIA2013-2014,2013-2014,4.931388227,515.4,EUR,0,0
SERGEI MONIA,SERGEI MONIA2014-2015,2014-2015,3.74542428,1062.6,EUR,0,0
SERGEI MONIA,SERGEI MONIA2015-2016,2015-2016,1.835530984,795.3,EUR,0,0
SERGEI MONIA,SERGEI MONIA2016-2017,2016-2017,1.340856838,685.8,EUR,0,0
SERGEI MONIA,SERGEI MONIA2017-2018,2017-2018,2.717315405,490.6,EUR,0,0
SERGEI MONIA,SERGEI MONIA2018-2019,2018-2019,1.025785059,494.3,EUR,0,0
SERGEI MONIA,SERGEI MONIA2019-2020,2019-2020,3.012583284,313.4,EUR,0,0
SERGEI MONIA,SERGEI MONIA2020-2021,2020-2021,0.603091618,522.5,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2012-2013,2012-2013,2.786496712,594.5,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2013-2014,2013-2014,-0.3,156,NBA,0,0
SERGEY KARASEV,SERGEY KARASEV2014-2015,2014-2015,0,555,NBA,0,0
SERGEY KARASEV,SERGEY KARASEV2015-2016,2015-2016,-0.2,399,NBA,0,0
SERGEY KARASEV,SERGEY KARASEV2016-2017,2016-2017,3.785427562,690.1,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2017-2018,2017-2018,1.362114853,713.8,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2018-2019,2018-2019,0.564953883,373.5,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2019-2020,2019-2020,-0.096148877,271,Euroleague,0,0
SERGEY KARASEV,SERGEY KARASEV2019-2020,2019-2020,0.432715715,283.4,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2020-2021,2020-2021,-0.834989967,523,Euroleague,0,0
SERGEY KARASEV,SERGEY KARASEV2020-2021,2020-2021,-0.212490441,366.4,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2021-2022,2021-2022,3.385989853,552.2,EUR,0,0
SERGEY KARASEV,SERGEY KARASEV2021-2022,2021-2022,-0.432256007,254,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2004-2005,2004-2005,1.070043064,856.8,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2004-2005,2004-2005,-0.516954072,244,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2005-2006,2005-2006,0.545097586,883.7,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2006-2007,2006-2007,0.2,862,NBA,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2007-2008,2007-2008,-0.3,628,NBA,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2008-2009,2008-2009,0.2,1225,NBA,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2009-2010,2009-2010,0.2,1048,NBA,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2010-2011,2010-2011,-0.165276845,339,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2010-2011,2010-2011,0.950329745,673.8,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2011-2012,2011-2012,1.118465857,868.7,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2011-2012,2011-2012,2.613876702,321,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2012-2013,2012-2013,1.164781829,529,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2012-2013,2012-2013,2.953268002,826.4,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2013-2014,2013-2014,4.715677186,1011.2,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2013-2014,2013-2014,6.162986749,698,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2014-2015,2014-2015,3.77116892,604,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2014-2015,2014-2015,1.989892248,886.4,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2015-2016,2015-2016,2.362829943,1031.2,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2015-2016,2015-2016,,646,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2016-2017,2016-2017,-0.3,1518,NBA,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2017-2018,2017-2018,4.460821768,937,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2017-2018,2017-2018,2.99179758,553.8,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2018-2019,2018-2019,1.514207721,765,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2018-2019,2018-2019,3.449964008,570.3,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2019-2020,2019-2020,3.094312655,718,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2019-2020,2019-2020,0.813288466,814.4,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2020-2021,2020-2021,2.476710312,738,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2020-2021,2020-2021,2.006141216,1185.9,EUR,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2021-2022,2021-2022,1.408655592,688,Euroleague,0,0
SERGIO RODRIGUEZ,SERGIO RODRIGUEZ2021-2022,2021-2022,1.488586199,954.1,EUR,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2000-2001,2000-2001,0.9,1238,NBA,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2001-2002,2001-2002,0.4,603,NBA,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2002-2003,2002-2003,0.3,1881,NBA,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2003-2004,2003-2004,0.1,763,NBA,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2005-2006,2005-2006,3.079429886,688,Euroleague,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2005-2006,2005-2006,3.810895807,1122.7,EUR,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2006-2007,2006-2007,0.1,345,NBA,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2007-2008,2007-2008,5.183787977,905.5,EUR,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2008-2009,2008-2009,2.531584335,772.9,EUR,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2009-2010,2009-2010,0.708491609,397.1,EUR,0,0
SHAMMOND WILLIAMS,SHAMMOND WILLIAMS2010-2011,2010-2011,-0.135518531,154,EUR,0,0
SHANE LARKIN,SHANE LARKIN2013-2014,2013-2014,-0.2,489,NBA,0,0
SHANE LARKIN,SHANE LARKIN2014-2015,2014-2015,-0.4,1865,NBA,0,0
SHANE LARKIN,SHANE LARKIN2015-2016,2015-2016,0,1751,NBA,0,0
SHANE LARKIN,SHANE LARKIN2016-2017,2016-2017,2.0824235,954,Euroleague,0,0
SHANE LARKIN,SHANE LARKIN2016-2017,2016-2017,4.13636055,1036.1,EUR,0,0
SHANE LARKIN,SHANE LARKIN2017-2018,2017-2018,0.1,775,NBA,0,0
SHANE LARKIN,SHANE LARKIN2018-2019,2018-2019,3.245721395,666,EUR,0,0
SHANE LARKIN,SHANE LARKIN2018-2019,2018-2019,3.563547458,769,Euroleague,0,0
SHANE LARKIN,SHANE LARKIN2019-2020,2019-2020,2.191294169,237.1,EUR,0,0
SHANE LARKIN,SHANE LARKIN2019-2020,2019-2020,8.982863643,749,Euroleague,0,0
SHANE LARKIN,SHANE LARKIN2020-2021,2020-2021,1.754930231,434.7,EUR,0,0
SHANE LARKIN,SHANE LARKIN2020-2021,2020-2021,3.817313626,1002,Euroleague,0,0
SHANE LARKIN,SHANE LARKIN2021-2022,2021-2022,2.360500588,778.3,EUR,0,0
SHANE LARKIN,SHANE LARKIN2021-2022,2021-2022,3.692954803,1244,Euroleague,0,0
SHAWNELLE SCOTT,SHAWNELLE SCOTT2000-2001,2000-2001,-0.1,144,NBA,0,0
SHAWNELLE SCOTT,SHAWNELLE SCOTT2001-2002,2001-2002,-0.2,252,NBA,0,0
SHAWNELLE SCOTT,SHAWNELLE SCOTT2003-2004,2003-2004,-0.129712268,477,EUR,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2006-2007,2006-2007,-0.5,1514,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2007-2008,2007-2008,-0.3,776,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2008-2009,2008-2009,-0.2,512,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2009-2010,2009-2010,0.1,597,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2010-2011,2010-2011,-0.2,911,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2011-2012,2011-2012,-0.4,1276,NBA,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2012-2013,2012-2013,0.812954572,230,Euroleague,0,0
SHELDEN WILLIAMS,SHELDEN WILLIAMS2012-2013,2012-2013,2.462872882,915,EUR,0,0
SHELVIN MACK,SHELVIN MACK2011-2012,2011-2012,-0.1,779,NBA,0,0
SHELVIN MACK,SHELVIN MACK2012-2013,2012-2013,-0.1,416,NBA,0,0
SHELVIN MACK,SHELVIN MACK2013-2014,2013-2014,0.3,1490,NBA,0,0
SHELVIN MACK,SHELVIN MACK2014-2015,2014-2015,0.1,833,NBA,0,0
SHELVIN MACK,SHELVIN MACK2015-2016,2015-2016,0.1,1058,NBA,0,0
SHELVIN MACK,SHELVIN MACK2016-2017,2016-2017,-0.1,1205,NBA,0,0
SHELVIN MACK,SHELVIN MACK2017-2018,2017-2018,0.2,1365,NBA,0,0
SHELVIN MACK,SHELVIN MACK2018-2019,2018-2019,-0.3,1246,NBA,0,0
SHELVIN MACK,SHELVIN MACK2019-2020,2019-2020,-0.992568225,190,Euroleague,0,0
SHELVIN MACK,SHELVIN MACK2019-2020,2019-2020,-0.298395315,169,EUR,0,0
SHELVIN MACK,SHELVIN MACK2020-2021,2020-2021,-0.297508794,428,Euroleague,0,0
SHELVIN MACK,SHELVIN MACK2020-2021,2020-2021,3.175160707,449.7,EUR,0,0
SMUSH PARKER,SMUSH PARKER2002-2003,2002-2003,-0.4,1103,NBA,0,0
SMUSH PARKER,SMUSH PARKER2004-2005,2004-2005,-0.1,144,NBA,0,0
SMUSH PARKER,SMUSH PARKER2005-2006,2005-2006,1.5,2773,NBA,0,0
SMUSH PARKER,SMUSH PARKER2006-2007,2006-2007,0,2457,NBA,0,0
SMUSH PARKER,SMUSH PARKER2007-2008,2007-2008,-0.5,592,NBA,0,0
SMUSH PARKER,SMUSH PARKER2012-2013,2012-2013,-0.131953061,162.6,EUR,0,0
SONNY WEEMS,SONNY WEEMS2009-2010,2009-2010,0,1368,NBA,0,0
SONNY WEEMS,SONNY WEEMS2010-2011,2010-2011,-0.9,1413,NBA,0,0
SONNY WEEMS,SONNY WEEMS2011-2012,2011-2012,0.853049098,449,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2011-2012,2011-2012,1.787792697,407.1,EUR,0,0
SONNY WEEMS,SONNY WEEMS2012-2013,2012-2013,1.620178668,806,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2012-2013,2012-2013,2.478049338,607.7,EUR,0,0
SONNY WEEMS,SONNY WEEMS2013-2014,2013-2014,2.484587812,825,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2013-2014,2013-2014,1.759629914,753.7,EUR,0,0
SONNY WEEMS,SONNY WEEMS2014-2015,2014-2015,1.502424822,700,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2014-2015,2014-2015,1.980035284,684.5,EUR,0,0
SONNY WEEMS,SONNY WEEMS2015-2016,2015-2016,-0.7,499,NBA,0,0
SONNY WEEMS,SONNY WEEMS2016-2017,2016-2017,-0.273811095,514,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2017-2018,2017-2018,0.039341714,182,Euroleague,0,0
SONNY WEEMS,SONNY WEEMS2017-2018,2017-2018,0.013612354,416,EUR,0,0
STEPHANE LASME,STEPHANE LASME2007-2008,2007-2008,-0.2,303,NBA,0,0
STEPHANE LASME,STEPHANE LASME2008-2009,2008-2009,1.557330471,492,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2009-2010,2009-2010,1.101269726,377,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2011-2012,2011-2012,0.88454298,938.7,EUR,0,0
STEPHANE LASME,STEPHANE LASME2012-2013,2012-2013,2.10354314,669,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2012-2013,2012-2013,3.803855081,659.1,EUR,0,0
STEPHANE LASME,STEPHANE LASME2013-2014,2013-2014,3.32154732,675.7,EUR,0,0
STEPHANE LASME,STEPHANE LASME2013-2014,2013-2014,0.637392831,591,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2014-2015,2014-2015,3.659447428,811,EUR,0,0
STEPHANE LASME,STEPHANE LASME2014-2015,2014-2015,-0.013224706,543,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2015-2016,2015-2016,2.536347364,955.6,EUR,0,0
STEPHANE LASME,STEPHANE LASME2017-2018,2017-2018,1.729183854,734.2,EUR,0,0
STEPHANE LASME,STEPHANE LASME2018-2019,2018-2019,-0.00174186,291,Euroleague,0,0
STEPHANE LASME,STEPHANE LASME2018-2019,2018-2019,1.167136457,174.9,EUR,0,0
SUNDIATA GAINES,SUNDIATA GAINES2008-2009,2008-2009,1.695955715,956,EUR,0,0
SUNDIATA GAINES,SUNDIATA GAINES2009-2010,2009-2010,0.2,217,NBA,0,0
SUNDIATA GAINES,SUNDIATA GAINES2010-2011,2010-2011,-0.1,301,NBA,0,0
SUNDIATA GAINES,SUNDIATA GAINES2011-2012,2011-2012,0.5,793,NBA,0,0
SUNDIATA GAINES,SUNDIATA GAINES2013-2014,2013-2014,0.151928533,144,EUR,0,0
SUNDIATA GAINES,SUNDIATA GAINES2014-2015,2014-2015,0.647768819,819,EUR,0,0
TAMAR SLAY,TAMAR SLAY2002-2003,2002-2003,-0.2,274,NBA,0,0
TAMAR SLAY,TAMAR SLAY2003-2004,2003-2004,-0.1,165,NBA,0,0
TAMAR SLAY,TAMAR SLAY2007-2008,2007-2008,0.814181853,523,EUR,0,0
TAMAR SLAY,TAMAR SLAY2008-2009,2008-2009,-0.12078025,184,EUR,0,0
TAMAR SLAY,TAMAR SLAY2008-2009,2008-2009,-2.738353438,274,Euroleague,0,0
TAMAR SLAY,TAMAR SLAY2011-2012,2011-2012,0.987785334,848,EUR,0,0
TAMAR SLAY,TAMAR SLAY2012-2013,2012-2013,0.657923695,652,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2006-2007,2006-2007,0,967,NBA,0,0
TARENCE KINSEY,TARENCE KINSEY2007-2008,2007-2008,0.229410649,264,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2008-2009,2008-2009,-0.1,277,NBA,0,0
TARENCE KINSEY,TARENCE KINSEY2009-2010,2009-2010,1.328715463,247,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2010-2011,2010-2011,1.20587903,312,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2011-2012,2011-2012,1.512808223,570,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2011-2012,2011-2012,0.431171636,225,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2012-2013,2012-2013,0.462511244,474,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2013-2014,2013-2014,4.045933769,629,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2013-2014,2013-2014,1.787537587,506,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2014-2015,2014-2015,2.224365597,864.4,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2014-2015,2014-2015,0.069393611,525,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2015-2016,2015-2016,1.032005392,579.8,EUR,0,0
TARENCE KINSEY,TARENCE KINSEY2015-2016,2015-2016,,376,Euroleague,0,0
TARENCE KINSEY,TARENCE KINSEY2018-2019,2018-2019,0.306773372,362,EUR,0,0
TARIK BLACK,TARIK BLACK2014-2015,2014-2015,0,1196,NBA,0,0
TARIK BLACK,TARIK BLACK2015-2016,2015-2016,-0.2,496,NBA,0,0
TARIK BLACK,TARIK BLACK2016-2017,2016-2017,-0.3,1091,NBA,0,0
TARIK BLACK,TARIK BLACK2017-2018,2017-2018,-0.1,536,NBA,0,0
TARIK BLACK,TARIK BLACK2018-2019,2018-2019,2.151717262,559,Euroleague,0,0
TARIK BLACK,TARIK BLACK2019-2020,2019-2020,0.456359975,216,Euroleague,0,0
TARIK BLACK,TARIK BLACK2020-2021,2020-2021,0.188206453,252.3,EUR,0,0
TARIK BLACK,TARIK BLACK2020-2021,2020-2021,-0.223255101,192,Euroleague,0,0
TERENCE MORRIS,TERENCE MORRIS2001-2002,2001-2002,-0.4,1110,NBA,0,0
TERENCE MORRIS,TERENCE MORRIS2002-2003,2002-2003,0.1,632,NBA,0,0
TERENCE MORRIS,TERENCE MORRIS2005-2006,2005-2006,-0.1,192,NBA,0,0
TERENCE MORRIS,TERENCE MORRIS2007-2008,2007-2008,4.863213519,756,Euroleague,0,0
TERENCE MORRIS,TERENCE MORRIS2008-2009,2008-2009,5.149020596,434,Euroleague,0,0
TERENCE MORRIS,TERENCE MORRIS2009-2010,2009-2010,3.144689274,807.2,EUR,0,0
TERENCE MORRIS,TERENCE MORRIS2009-2010,2009-2010,5.409625467,416,Euroleague,0,0
TERENCE MORRIS,TERENCE MORRIS2010-2011,2010-2011,2.299598091,390,Euroleague,0,0
TERENCE MORRIS,TERENCE MORRIS2010-2011,2010-2011,1.794215919,717.6,EUR,0,0
TERREL HARRIS,TERREL HARRIS2009-2010,2009-2010,-0.33366751,162,EUR,0,0
TERREL HARRIS,TERREL HARRIS2011-2012,2011-2012,-0.3,318,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2004-2005,2004-2005,5.243055459,1085,EUR,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2005-2006,2005-2006,2.607018716,1027,EUR,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2006-2007,2006-2007,-0.1,868,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2007-2008,2007-2008,0.4,1436,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2008-2009,2008-2009,1,1453,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2009-2010,2009-2010,1.3,2348,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2010-2011,2010-2011,1.3,2049,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2011-2012,2011-2012,0.6,914,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2011-2012,2011-2012,2.191760775,188,Euroleague,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2012-2013,2012-2013,2.5,2229,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2013-2014,2013-2014,0.9,1584,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2014-2015,2014-2015,0.8,976,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2015-2016,2015-2016,1.3,1758,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2016-2017,2016-2017,1,1596,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2017-2018,2017-2018,0.9,806,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2018-2019,2018-2019,0.5,609,NBA,0,0
THABO SEFOLOSHA,THABO SEFOLOSHA2019-2020,2019-2020,0.1,436,NBA,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2016-2017,2016-2017,-0.676148987,576.1,EUR,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2017-2018,2017-2018,3.005324061,546,EUR,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2017-2018,2017-2018,0.054307187,373,Euroleague,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2018-2019,2018-2019,0.522427351,355.7,EUR,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2018-2019,2018-2019,0.723565496,350,Euroleague,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2020-2021,2020-2021,-0.2,551,NBA,0,0
THANASIS ANTETOKOUNMPO,THANASIS ANTETOKOUNMPO2021-2022,2021-2022,-0.2,473,NBA,0,0
THEO MALEDON,THEO MALEDON2018-2019,2018-2019,1.645711518,729,EUR,0,0
THEO MALEDON,THEO MALEDON2019-2020,2019-2020,0.343341334,340,EUR,0,0
THEO MALEDON,THEO MALEDON2019-2020,2019-2020,-0.468956467,389,Euroleague,0,0
THEO MALEDON,THEO MALEDON2020-2021,2020-2021,-1.3,1778,NBA,0,0
THEO MALEDON,THEO MALEDON2021-2022,2021-2022,-0.6,908,NBA,0,0
THERON SMITH,THERON SMITH2003-2004,2003-2004,-0.1,178,NBA,0,0
THERON SMITH,THERON SMITH2004-2005,2004-2005,-0.7,510,NBA,0,0
THERON SMITH,THERON SMITH2006-2007,2006-2007,-0.557289488,929,EUR,0,0
THERON SMITH,THERON SMITH2007-2008,2007-2008,-0.146997598,489,EUR,0,0
THOMAS ROBINSON,THOMAS ROBINSON2012-2013,2012-2013,-0.9,1056,NBA,0,0
THOMAS ROBINSON,THOMAS ROBINSON2013-2014,2013-2014,-0.3,873,NBA,0,0
THOMAS ROBINSON,THOMAS ROBINSON2014-2015,2014-2015,0,798,NBA,0,0
THOMAS ROBINSON,THOMAS ROBINSON2015-2016,2015-2016,-0.4,917,NBA,0,0
THOMAS ROBINSON,THOMAS ROBINSON2016-2017,2016-2017,0,560,NBA,0,0
THOMAS ROBINSON,THOMAS ROBINSON2017-2018,2017-2018,-0.805613528,312,Euroleague,0,0
THOMAS ROBINSON,THOMAS ROBINSON2020-2021,2020-2021,-0.5756539,225,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2003-2004,2003-2004,-0.148673998,180,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2003-2004,2003-2004,-0.235392226,190.8,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2004-2005,2004-2005,2.289450283,868,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2004-2005,2004-2005,0.120635068,338,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2005-2006,2005-2006,2.472580341,518,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2005-2006,2005-2006,2.158986278,887.9,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2006-2007,2006-2007,1.108498034,494,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2006-2007,2006-2007,2.304005438,899.7,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2007-2008,2007-2008,4.1876042,563,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2007-2008,2007-2008,4.097259157,1071.3,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2008-2009,2008-2009,3.93820339,998,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2008-2009,2008-2009,3.057930851,420,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2009-2010,2009-2010,1.623714902,427,Euroleague,0,0
TIAGO SPLITTER,TIAGO SPLITTER2009-2010,2009-2010,4.075700732,1142.1,EUR,0,0
TIAGO SPLITTER,TIAGO SPLITTER2010-2011,2010-2011,0.2,738,NBA,0,0
TIAGO SPLITTER,TIAGO SPLITTER2011-2012,2011-2012,1.1,1121,NBA,1,0
TIAGO SPLITTER,TIAGO SPLITTER2012-2013,2012-2013,2.1,1997,NBA,0,0
TIAGO SPLITTER,TIAGO SPLITTER2013-2014,2013-2014,0.8,1271,NBA,0,0
TIAGO SPLITTER,TIAGO SPLITTER2014-2015,2014-2015,1.1,1030,NBA,0,0
TIAGO SPLITTER,TIAGO SPLITTER2015-2016,2015-2016,0,579,NBA,0,0
TIERRE BROWN,TIERRE BROWN2001-2002,2001-2002,-0.1,403,NBA,0,0
TIERRE BROWN,TIERRE BROWN2002-2003,2002-2003,0.1,168,NBA,0,0
TIERRE BROWN,TIERRE BROWN2004-2005,2004-2005,-0.7,1066,NBA,0,0
TIERRE BROWN,TIERRE BROWN2006-2007,2006-2007,0.431310355,243,EUR,0,0
TIERRE BROWN,TIERRE BROWN2006-2007,2006-2007,0.244275026,168,Euroleague,0,0
TIERRE BROWN,TIERRE BROWN2007-2008,2007-2008,-1.338951834,451,EUR,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2009-2010,2009-2010,-1.285155432,218,Euroleague,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2010-2011,2010-2011,-0.3,524,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2011-2012,2011-2012,-0.1,687,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2012-2013,2012-2013,-0.2,366,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2013-2014,2013-2014,0.5,1770,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2014-2015,2014-2015,0.7,2045,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2015-2016,2015-2016,0.2,1326,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2016-2017,2016-2017,-0.7,1104,NBA,0,0
TIMOFEY MOZGOV,TIMOFEY MOZGOV2017-2018,2017-2018,-0.2,359,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2015-2016,2015-2016,2.792722699,870,EUR,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2016-2017,2016-2017,-0.8,1190,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2017-2018,2017-2018,-0.4,807,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2018-2019,2018-2019,-0.5,669,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2019-2020,2019-2020,-0.1,853,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2020-2021,2020-2021,-0.6,1050,NBA,0,0
TIMOTHE LUWAWU-CABARROT,TIMOTHE LUWAWU-CABARROT2021-2022,2021-2022,-0.2,685,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2009-2010,2009-2010,0.361447224,201.6,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2010-2011,2010-2011,1.550930294,710.1,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2011-2012,2011-2012,-0.343937218,617.7,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2012-2013,2012-2013,1.313327165,962.1,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2013-2014,2013-2014,2.816502363,1137.9,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2014-2015,2014-2015,3.782057314,519,Euroleague,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2014-2015,2014-2015,4.497485363,852.7,EUR,0,0
